timestamp,open,low,high,close,volume
2022-03-09,4530,4500,4590,4570,191967100
2022-03-10,4640,4510,4640,4570,225575800
2022-03-11,4400,4370,4440,4400,275965300
2022-03-14,4440,4410,4540,4520,212052100
2022-03-15,4550,4530,4640,4610,357755700
2022-03-16,4650,4610,4660,4650,226817000
2022-03-17,4690,4610,4700,4650,224068000
2022-03-18,4700,4580,4700,4580,257863400
2022-03-21,4600,4560,4630,4590,118791900
2022-03-22,4690,4640,4710,4640,177758500
2022-03-23,4680,4620,4690,4650,146545100
2022-03-24,4640,4620,4730,4730,206271600
2022-03-25,4760,4650,4760,4710,137104800
2022-03-28,4730,4670,4740,4730,106801800
2022-03-29,4750,4670,4750,4690,93155100
2022-03-30,4740,4690,4740,4710,83364400
2022-03-31,4700,4660,4750,4660,158650000
2022-04-01,4690,4630,4730,4730,145105000
2022-04-04,4730,4660,4730,4700,103902000
2022-04-05,4730,4670,4740,4700,76154300
2022-04-06,4690,4600,4690,4600,111009800
2022-04-07,4670,4620,4670,4630,91942500
2022-04-08,4630,4600,4650,4610,125657900
2022-04-11,4600,4570,4620,4570,109861100
2022-04-12,4550,4550,4610,4610,96961200
2022-04-13,4640,4590,4640,4610,112327600
2022-04-14,4600,4530,4610,4540,150659600
2022-04-15,4600,4530,4610,4540,0
2022-04-18,4550,4540,4580,4550,82795100
2022-04-19,4550,4540,4600,4570,148475600
2022-04-20,4610,4600,4870,4850,404383100
2022-04-21,4850,4760,4850,4800,208253300
2022-04-22,4750,4720,4850,4750,174349500
2022-04-25,4700,4670,4850,4840,235752400
2022-04-26,4840,4830,4980,4940,262734300
2022-04-27,4900,4850,4930,4850,191955100
2022-04-28,4870,4860,4930,4870,193821200
2022-04-29,4870,4860,4930,4870,0
2022-05-02,4870,4860,4930,4870,0
2022-05-03,4870,4860,4930,4870,0
2022-05-04,4870,4860,4930,4870,0
